Query,Expected Entity,Predicted Entity,Confidence
rate this essay a 1,,best_rating,0.4111640155315399
rate this essay a 1,rating_value,,0.0
rate this essay a 1,rating_unit,,0.0
Give this novel 2 stars,,object_select,0.5345931053161621
Give this novel 2 stars,,object_type,0.9981504082679749
Give this novel 2 stars,,rating_value,0.6625806093215942
Give this novel 2 stars,,rating_unit,0.996335506439209
Give this novel 2 stars,object_select,,0.0
Give this novel 2 stars,object_type,,0.0
Give this novel 2 stars,rating_value,,0.0
Give this novel 2 stars,best_rating,,0.0
Rate this saga two out of 6.,object_name,object_select,0.4969930648803711
Rate this saga two out of 6.,,object_part_of_series_type,0.84709233045578
Rate this saga two out of 6.,,timeRange,0.9764975309371948
Rate this saga two out of 6.,,best_rating,0.4656638205051422
Rate this saga two out of 6.,rating_value,,0.0
Rate this saga two out of 6.,rating_unit,,0.0
Rate Cotton Comes to Harlem a 2,,object_name,0.2851593792438507
Rate Cotton Comes to Harlem a 2,,object_name,0.2154707908630371
Rate Cotton Comes to Harlem a 2,,best_rating,0.5043148398399353
Rate Cotton Comes to Harlem a 2,object_select,,0.0
Rate Cotton Comes to Harlem a 2,object_part_of_series_type,,0.0
Rate Cotton Comes to Harlem a 2,rating_value,,0.0
Rate Cotton Comes to Harlem a 2,best_rating,,0.0
Rate Cotton Comes to Harlem a 2,rating_unit,,0.0
I would rate Theft: A Love Story four out of 6 stars.,,object_name,0.7916967868804932
I would rate Theft: A Love Story four out of 6 stars.,,object_name,0.6458491683006287
I would rate Theft: A Love Story four out of 6 stars.,,object_name,0.66
I would rate Theft: A Love Story four out of 6 stars.,,rating_value,0.8911567330360413
I would rate Theft: A Love Story four out of 6 stars.,,best_rating,0.48536932468414307
I would rate Theft: A Love Story four out of 6 stars.,,rating_unit,0.9950258135795593
I would rate Theft: A Love Story four out of 6 stars.,best_rating,,0.0
I would rate Theft: A Love Story four out of 6 stars.,object_name,,0.0
I would rate Theft: A Love Story four out of 6 stars.,rating_value,,0.0
rate this book a 4 out of 6,object_select,object_select,0.49011313915252686
rate this book a 4 out of 6,object_type,object_type,0.7897310256958008
rate this book a 4 out of 6,,rating_value,0.4652310013771057
rate this book a 4 out of 6,,best_rating,0.43789997696876526
rate this book a 4 out of 6,rating_value,,0.0
rate this book a 4 out of 6,best_rating,,0.0
rate this book a 4 out of 6,rating_unit,,0.0
Rate Soul Music a 0.,object_select,playlist,0.5411774516105652
Rate Soul Music a 0.,object_type,object_name,0.9100162386894226
Rate Soul Music a 0.,rating_value,best_rating,0.462988942861557
rate The Ghost House series a one,object_name,object_name,0.79
rate The Ghost House series a one,,object_part_of_series_type,0.9829962849617004
rate The Ghost House series a one,,timeRange,0.40514591336250305
rate The Ghost House series a one,rating_value,,0.0
rate The Ghost House series a one,rating_unit,,0.0
Give 0 rating to In the Heart of the Country,,rating_value,0.5541031956672668
Give 0 rating to In the Heart of the Country,object_type,object_name,0.61
Give 0 rating to In the Heart of the Country,,object_name,0.4213009774684906
Give 0 rating to In the Heart of the Country,object_select,,0.0
Give 0 rating to In the Heart of the Country,rating_value,,0.0
Give 0 rating to In the Heart of the Country,best_rating,,0.0
Give 0 rating to In the Heart of the Country,rating_unit,,0.0
Give this novel a 1.,object_select,object_select,0.4915716350078583
Give this novel a 1.,object_type,object_type,0.9981335997581482
Give this novel a 1.,rating_value,best_rating,0.42676842212677
give The Zenith Angle one out of 6 points,object_select,object_name,0.9526926279067993
give The Zenith Angle one out of 6 points,,object_name,0.23925209045410156
give The Zenith Angle one out of 6 points,rating_value,rating_value,0.5671568512916565
give The Zenith Angle one out of 6 points,,best_rating,0.43703997135162354
give The Zenith Angle one out of 6 points,,rating_unit,0.9963887929916382
give The Zenith Angle one out of 6 points,object_part_of_series_type,,0.0
Rate the current series 4 points,,object_select,0.8682457804679871
Rate the current series 4 points,best_rating,object_part_of_series_type,0.9899235367774963
Rate the current series 4 points,,rating_value,0.47637346386909485
Rate the current series 4 points,,rating_unit,0.9971150159835815
Rate the current series 4 points,rating_value,,0.0
Rate the current series 4 points,rating_unit,,0.0
Rate the current series 4 points,object_select,,0.0
Rate the current series 4 points,object_type,,0.0
rate The Lives of John Lennon five points,rating_value,object_name,0.5628702640533447
rate The Lives of John Lennon five points,,rating_value,0.9622815847396851
rate The Lives of John Lennon five points,,rating_unit,0.9967736601829529
rate The Lives of John Lennon five points,best_rating,,0.0
rate The Lives of John Lennon five points,rating_unit,,0.0
rate The Lives of John Lennon five points,object_name,,0.0
Give 5 of 6 stars to Expressive Processing,object_select,rating_value,0.6201435327529907
Give 5 of 6 stars to Expressive Processing,,rating_value,0.5692415237426758
Give 5 of 6 stars to Expressive Processing,,rating_unit,0.9963162541389465
Give 5 of 6 stars to Expressive Processing,,object_name,0.4446731507778168
Give 5 of 6 stars to Expressive Processing,object_type,,0.0
Give 5 of 6 stars to Expressive Processing,rating_value,,0.0
Give 5 of 6 stars to Expressive Processing,best_rating,,0.0
rate the current novel a 2,,object_select,0.8655515313148499
rate the current novel a 2,,object_type,0.9981971383094788
rate the current novel a 2,,best_rating,0.44092968106269836
rate the current novel a 2,object_select,,0.0
rate the current novel a 2,object_type,,0.0
rate the current novel a 2,rating_value,,0.0
rate the current novel a 2,rating_unit,,0.0
rate Neverwhere four out of 6,,rating_value,0.9062051773071289
rate Neverwhere four out of 6,,best_rating,0.47323524951934814
rate Neverwhere four out of 6,object_name,,0.0
rate Neverwhere four out of 6,rating_value,,0.0
rate Neverwhere four out of 6,rating_unit,,0.0
rate Neverwhere four out of 6,best_rating,,0.0
Rate The 8-Week Cholesterol Cure three out of 6.,,object_name,0.5821064114570618
Rate The 8-Week Cholesterol Cure three out of 6.,,rating_value,0.5862705707550049
Rate The 8-Week Cholesterol Cure three out of 6.,,best_rating,0.48646441102027893
Rate The 8-Week Cholesterol Cure three out of 6.,object_select,,0.0
Rate The 8-Week Cholesterol Cure three out of 6.,object_part_of_series_type,,0.0
Rate The 8-Week Cholesterol Cure three out of 6.,rating_value,,0.0
Rate The 8-Week Cholesterol Cure three out of 6.,rating_unit,,0.0
rate this current album 0 stars,rating_value,object_select,0.4662984311580658
rate this current album 0 stars,,object_select,0.8585748672485352
rate this current album 0 stars,,rating_value,0.4449947774410248
rate this current album 0 stars,,rating_unit,0.9967137575149536
rate this current album 0 stars,rating_unit,,0.0
rate this current album 0 stars,best_rating,,0.0
rate this current album 0 stars,object_name,,0.0
Give five out of 6 points to this album,,rating_value,0.9731823205947876
Give five out of 6 points to this album,,rating_value,0.47869378328323364
Give five out of 6 points to this album,,rating_unit,0.9979093670845032
Give five out of 6 points to this album,,object_select,0.3499104380607605
Give five out of 6 points to this album,object_name,,0.0
Give five out of 6 points to this album,rating_value,,0.0
Give five out of 6 points to this album,best_rating,,0.0
Give five out of 6 points to this album,rating_unit,,0.0
Give 4 out of 6 points to The Spirit Ring chronicle,object_name,rating_value,0.5809168815612793
Give 4 out of 6 points to The Spirit Ring chronicle,,best_rating,0.47959327697753906
Give 4 out of 6 points to The Spirit Ring chronicle,,rating_unit,0.9979730248451233
Give 4 out of 6 points to The Spirit Ring chronicle,,object_name,0.345286101102829
Give 4 out of 6 points to The Spirit Ring chronicle,rating_value,,0.0
Give 4 out of 6 points to The Spirit Ring chronicle,rating_unit,,0.0
Need the creative work called The Logic of Scientific Discovery,,object_name,0.8792929649353027
Need the creative work called The Logic of Scientific Discovery,,object_name,0.2690091133117676
Need the creative work called The Logic of Scientific Discovery,object_name,,0.0
Can you find me The Sword with No Name trailer?,,object_name,0.8071911931037903
Can you find me The Sword with No Name trailer?,,movie_name,0.55
Can you find me The Sword with No Name trailer?,object_name,,0.0
Please search for Mary.,,artist,0.26042667031288147
Please search for Mary.,object_type,,0.0
Please search for Mary.,object_name,,0.0
Can you please find me the Harry Hood saga?,,artist,0.66
Can you please find me the Harry Hood saga?,,object_part_of_series_type,0.8216699957847595
Can you please find me the Harry Hood saga?,object_type,,0.0
Can you please find me the Harry Hood saga?,object_name,,0.0
Find me the soundtrack Live at the Greek Theatre,,object_type,0.99599289894104
Find me the soundtrack Live at the Greek Theatre,,object_name,0.44427067041397095
Find me the soundtrack Live at the Greek Theatre,object_type,,0.0
Find me the soundtrack Live at the Greek Theatre,object_name,,0.0
Find the movie Splendor in the Grass,,object_name,0.59
Find the movie Splendor in the Grass,,object_name,0.30760514736175537
Find the movie Splendor in the Grass,object_name,,0.0
get me the trailer of Good Morning Sunshine,,track,0.17757780849933624
get me the trailer of Good Morning Sunshine,,timeRange,0.4678570628166199
get me the trailer of Good Morning Sunshine,object_name,,0.0
get me the trailer of Good Morning Sunshine,object_type,,0.0
Look for the TV series Jersey Boys,,object_part_of_series_type,0.9782167673110962
Look for the TV series Jersey Boys,,object_name,0.6916201114654541
Look for the TV series Jersey Boys,object_type,,0.0
Look for the TV series Jersey Boys,object_name,,0.0
Please look up Show-Biz Blues photograph.,,object_name,0.5674811601638794
Please look up Show-Biz Blues photograph.,,object_type,0.9925909042358398
Please look up Show-Biz Blues photograph.,object_name,,0.0
Please look up Show-Biz Blues photograph.,object_type,,0.0
Can you please get me the book Dracula 5: The Blood Legacy?,,object_type,0.9706519246101379
Can you please get me the book Dracula 5: The Blood Legacy?,,city,0.30107825994491577
Can you please get me the book Dracula 5: The Blood Legacy?,,best_rating,0.32447314262390137
Can you please get me the book Dracula 5: The Blood Legacy?,,object_name,0.39407554268836975
Can you please get me the book Dracula 5: The Blood Legacy?,object_name,,0.0
Can you please get me the book Dracula 5: The Blood Legacy?,object_type,,0.0
Find me a TV show called Baby Blue,,object_name,0.509809672832489
Find me a TV show called Baby Blue,object_type,,0.0
Find me a TV show called Baby Blue,object_name,,0.0
Please find me Phineas Redux.,,object_name,0.39754560589790344
Please find me Phineas Redux.,object_name,,0.0
Please find me Phineas Redux.,object_type,,0.0
Looking for a game called Phinally Phamous,,object_type,0.5736050009727478
Looking for a game called Phinally Phamous,,artist,0.64
Looking for a game called Phinally Phamous,object_type,,0.0
Looking for a game called Phinally Phamous,object_name,,0.0
Please look up the song The Mad Magician.,,music_item,0.9895238280296326
Please look up the song The Mad Magician.,,object_name,0.8250909447669983
Please look up the song The Mad Magician.,,location_name,0.2933601140975952
Please look up the song The Mad Magician.,object_name,,0.0
Wish to find the movie the Heart Beat,,object_type,0.6245306730270386
Wish to find the movie the Heart Beat,,entity_name,0.9100967049598694
Wish to find the movie the Heart Beat,,city,0.4850459098815918
Wish to find the movie the Heart Beat,object_name,,0.0
Wish to find the movie the Heart Beat,object_type,,0.0
Please help me search the Hell Money saga.,,object_name,0.18906918168067932
Please help me search the Hell Money saga.,,object_part_of_series_type,0.815483033657074
Please help me search the Hell Money saga.,object_name,,0.0
Please help me search the Hell Money saga.,object_type,,0.0
Find the creative work The Devil in Stitches,,object_name,0.49850043654441833
Find the creative work The Devil in Stitches,object_name,,0.0
Get me the Secret South song.,,object_name,0.5010050535202026
Get me the Secret South song.,,music_item,0.9626744985580444
Get me the Secret South song.,object_type,,0.0
Get me the Secret South song.,object_name,,0.0
Wish to see the photograph with the name Live: Right Here,,object_type,0.9971457123756409
Wish to see the photograph with the name Live: Right Here,,object_type,0.48303383588790894
Wish to see the photograph with the name Live: Right Here,,object_name,0.6188326478004456
Wish to see the photograph with the name Live: Right Here,,album,0.19224423170089722
Wish to see the photograph with the name Live: Right Here,,current_location,0.6341234445571899
Wish to see the photograph with the name Live: Right Here,object_type,,0.0
Wish to see the photograph with the name Live: Right Here,object_name,,0.0
Can you find me The Ridiculous 6 book?,,object_name,0.225651815533638
Can you find me The Ridiculous 6 book?,,best_rating,0.3534114360809326
Can you find me The Ridiculous 6 book?,,object_type,0.9725123047828674
Can you find me The Ridiculous 6 book?,object_type,,0.0
Can you find me The Ridiculous 6 book?,object_name,,0.0
Looking for a novel called Death March,,object_type,0.9983654618263245
Looking for a novel called Death March,,object_name,0.5563987493515015
Looking for a novel called Death March,object_name,,0.0
Can you find me the Blue Spring trailer?,,object_name,0.4116588830947876
Can you find me the Blue Spring trailer?,object_type,,0.0
Can you find me the Blue Spring trailer?,object_name,,0.0
"Please find me the saga, The Deep Six.",,object_part_of_series_type,0.615015983581543
"Please find me the saga, The Deep Six.",,object_name,0.7069768905639648
"Please find me the saga, The Deep Six.",,party_size_number,0.22181230783462524
"Please find me the saga, The Deep Six.",object_name,,0.0
"Please find me the saga, The Deep Six.",object_type,,0.0
"Please look up the work, Bachelor Pad.",,object_name,0.4127417206764221
"Please look up the work, Bachelor Pad.",object_name,,0.0
"Please look up the work, Bachelor Pad.",object_type,,0.0
Looking for a creative work called Plant Ecology,,object_name,0.5340308547019958
Looking for a creative work called Plant Ecology,object_name,,0.0
Looking for a creative work called Plant Ecology,object_type,,0.0
Please search the game ATLA: All This Life Allows.,,object_type,0.4302179515361786
Please search the game ATLA: All This Life Allows.,,object_name,0.733237087726593
Please search the game ATLA: All This Life Allows.,,object_name,0.79
Please search the game ATLA: All This Life Allows.,object_type,,0.0
Please search the game ATLA: All This Life Allows.,object_name,,0.0
Please find me the video game titled 20 Hours in America.,,object_type,0.6531331539154053
Please find me the video game titled 20 Hours in America.,,best_rating,0.37498268485069275
Please find me the video game titled 20 Hours in America.,,location_name,0.7991653084754944
Please find me the video game titled 20 Hours in America.,object_name,,0.0
"Please search for the television show, Episodi di The Blacklist.",,object_name,0.6626087427139282
"Please search for the television show, Episodi di The Blacklist.",,music_item,0.4550091624259949
"Please search for the television show, Episodi di The Blacklist.",,object_name,0.9072756171226501
"Please search for the television show, Episodi di The Blacklist.",object_name,,0.0
"Can you find me the work, The Curse of Oak Island?",object_type,object_name,0.350608766078949
"Can you find me the work, The Curse of Oak Island?",object_name,,0.0
Find the creative work Face Down,,object_name,0.1623058319091797
Find the creative work Face Down,object_name,,0.0
Find the creative work Face Down,object_type,,0.0
Please get me the Compulsive Disclosure song.,,object_name,0.5269145965576172
Please get me the Compulsive Disclosure song.,,music_item,0.9777193069458008
Please get me the Compulsive Disclosure song.,object_type,,0.0
Please get me the Compulsive Disclosure song.,object_name,,0.0
Please search for the painting titled This Is the Night.,,object_type,0.9971875548362732
Please search for the painting titled This Is the Night.,,playlist,0.62
Please search for the painting titled This Is the Night.,object_name,,0.0
Please search for the painting titled This Is the Night.,object_type,,0.0
Can you find me the National Anthem of the Ancient Britons television show?,,geographic_poi,0.5142503380775452
Can you find me the National Anthem of the Ancient Britons television show?,,track,0.45673516392707825
Can you find me the National Anthem of the Ancient Britons television show?,,object_name,0.36852478981018066
Can you find me the National Anthem of the Ancient Britons television show?,object_name,,0.0
Can you find me the National Anthem of the Ancient Britons television show?,object_type,,0.0
Search for the game Difficult Loves,,object_type,0.8343885540962219
Search for the game Difficult Loves,,object_name,0.27861344814300537
Search for the game Difficult Loves,,playlist,0.3174564838409424
Search for the game Difficult Loves,object_name,,0.0
"Can you find me the work, Bible translations into Hawaii Pidgin?",,object_name,0.528745710849762
"Can you find me the work, Bible translations into Hawaii Pidgin?",object_type,,0.0
"Can you find me the work, Bible translations into Hawaii Pidgin?",object_name,,0.0
Please find me the Classified book.,,playlist,0.7201803922653198
Please find me the Classified book.,,object_type,0.9778813123703003
Please find me the Classified book.,object_name,,0.0
Please find me the Classified book.,object_type,,0.0
Find the television show To Me,,object_name,0.8262234926223755
Find the television show To Me,,movie_name,0.41536521911621094
Find the television show To Me,object_type,,0.0
Find the television show To Me,object_name,,0.0
Can you find the American Bison photograph?,,location_name,0.8855494260787964
Can you find the American Bison photograph?,,object_type,0.9916108250617981
Can you find the American Bison photograph?,object_name,,0.0
Can you find the American Bison photograph?,object_type,,0.0
"Please search for the TV show, The Best of White Lion.",,object_name,0.5725813508033752
"Please search for the TV show, The Best of White Lion.",,object_name,0.35311374068260193
"Please search for the TV show, The Best of White Lion.",object_name,,0.0
"Please look up the work, Prophets.",,object_name,0.1221354529261589
"Please look up the work, Prophets.",object_name,,0.0
"Please look up the work, Prophets.",object_type,,0.0
Search for The Sound of One Hand Clapping,,object_name,0.4898291826248169
Search for The Sound of One Hand Clapping,object_name,,0.0
Search for The Sound of One Hand Clapping,object_type,,0.0
Please search the An Introduction to Karl Marx painting.,,object_name,0.9637461304664612
Please search the An Introduction to Karl Marx painting.,,object_name,0.18224823474884033
Please search the An Introduction to Karl Marx painting.,,object_type,0.9752581715583801
Please search the An Introduction to Karl Marx painting.,object_name,,0.0
Find the album Orphan Girl at the Cemetery,,object_name,0.393045574426651
Find the album Orphan Girl at the Cemetery,,object_name,0.4571600556373596
Find the album Orphan Girl at the Cemetery,,object_name,0.7149295210838318
Find the album Orphan Girl at the Cemetery,object_type,,0.0
Find the album Orphan Girl at the Cemetery,object_name,,0.0
Get me the Elvis' Christmas Album TV show.,,object_name,0.3910363018512726
Get me the Elvis' Christmas Album TV show.,,object_name,0.6520907282829285
Get me the Elvis' Christmas Album TV show.,object_name,,0.0
Please look up the Johnny English - La rinascita painting.,,artist,0.52
Please look up the Johnny English - La rinascita painting.,,city,0.61
Please look up the Johnny English - La rinascita painting.,,object_type,0.9885779619216919
Please look up the Johnny English - La rinascita painting.,object_type,,0.0
Please look up the Johnny English - La rinascita painting.,object_name,,0.0
Look for the album Wolves Within,,object_name,0.698515772819519
Look for the album Wolves Within,,spatial_relation,0.8881523609161377
Look for the album Wolves Within,object_type,,0.0
Look for the album Wolves Within,object_name,,0.0
Please look up Three Essays on the Theory of Sexuality show.,,timeRange,0.33226266503334045
Please look up Three Essays on the Theory of Sexuality show.,,object_type,0.9292119741439819
Please look up Three Essays on the Theory of Sexuality show.,,object_name,0.6880893111228943
Please look up Three Essays on the Theory of Sexuality show.,object_name,,0.0
Please look up Three Essays on the Theory of Sexuality show.,object_type,,0.0
look for the book The Girl Who Was Plugged In,,object_type,0.9765170812606812
look for the book The Girl Who Was Plugged In,,object_name,0.6247885823249817
look for the book The Girl Who Was Plugged In,object_type,,0.0
look for the book The Girl Who Was Plugged In,object_name,,0.0
Please find me the Olympia 74 soundtrack.,,object_name,0.25662800669670105
Please find me the Olympia 74 soundtrack.,,rating_value,0.36746829748153687
Please find me the Olympia 74 soundtrack.,,object_type,0.9926521182060242
Please find me the Olympia 74 soundtrack.,object_name,,0.0
Please find me the Olympia 74 soundtrack.,object_type,,0.0
Please find me the Projekt: The New Face of Goth.,,object_name,0.4717473089694977
Please find me the Projekt: The New Face of Goth.,,object_name,0.26314908266067505
Please find me the Projekt: The New Face of Goth.,object_name,,0.0
Can you find me the Free for All show?,,timeRange,0.41981983184814453
Can you find me the Free for All show?,,movie_name,0.15536201000213623
Can you find me the Free for All show?,object_name,,0.0
Can you find the creative works associated with Caryl & Marilyn: Real Friends,,sort,0.3380226194858551
Can you find the creative works associated with Caryl & Marilyn: Real Friends,,state,0.8226941227912903
Can you find the creative works associated with Caryl & Marilyn: Real Friends,,object_name,0.27532458305358887
Can you find the creative works associated with Caryl & Marilyn: Real Friends,,object_name,0.36302343010902405
Can you find the creative works associated with Caryl & Marilyn: Real Friends,object_type,,0.0
Can you find the creative works associated with Caryl & Marilyn: Real Friends,object_name,,0.0
Am looking for a book with the title Free to Play,,object_type,0.9404537081718445
Am looking for a book with the title Free to Play,,object_name,0.3352196514606476
Am looking for a book with the title Free to Play,object_type,,0.0
Am looking for a book with the title Free to Play,object_name,,0.0
Please search for the Journal of Official Statistics show.,,object_name,0.5672183632850647
Please search for the Journal of Official Statistics show.,object_type,,0.0
Please search for the Journal of Official Statistics show.,object_name,,0.0
Can you please find me the saga Chump Change?,,object_part_of_series_type,0.642677903175354
Can you please find me the saga Chump Change?,,playlist,0.18012961745262146
Can you please find me the saga Chump Change?,,track,0.14780187606811523
Can you please find me the saga Chump Change?,object_type,,0.0
Can you please find me the saga Chump Change?,object_name,,0.0
Can you look up the Molecular Oncology saga?,,object_name,0.16063126921653748
Can you look up the Molecular Oncology saga?,,object_part_of_series_type,0.7611899375915527
Can you look up the Molecular Oncology saga?,object_name,,0.0
Can you look up the Molecular Oncology saga?,object_type,,0.0
"Please look up the TV show, Vanity.",,city,0.4906798005104065
"Please look up the TV show, Vanity.",object_name,,0.0
Get me the Procession of Ants TV show.,,object_name,0.5020453333854675
Get me the Procession of Ants TV show.,,rating_unit,0.5860775709152222
Get me the Procession of Ants TV show.,object_name,,0.0
Find a creative work called Fire in the Hole,,playlist,0.4193706810474396
Find a creative work called Fire in the Hole,object_name,,0.0
Find a creative work called Fire in the Hole,object_type,,0.0
Find the creative work Deadly Weapons,,object_name,0.418406218290329
Find the creative work Deadly Weapons,object_name,,0.0
Find the creative work Deadly Weapons,object_type,,0.0
"Please look up the novel, Live to Dance.",,object_type,0.9976379871368408
"Please look up the novel, Live to Dance.",,track,0.6485058069229126
"Please look up the novel, Live to Dance.",object_name,,0.0
"Please look up the novel, Live to Dance.",object_type,,0.0
Can you find me the work titled Music for Millions?,,object_name,0.934775173664093
Can you find me the work titled Music for Millions?,,city,0.1641765683889389
Can you find me the work titled Music for Millions?,object_type,,0.0
Can you find me the work titled Music for Millions?,object_name,,0.0
Please search for Switched.,,object_type,0.2921510636806488
Please search for Switched.,object_name,,0.0
Please look up and find me Monty Python Live at the Hollywood Bowl.,,timeRange,0.4542953372001648
Please look up and find me Monty Python Live at the Hollywood Bowl.,,object_name,0.27958402037620544
Please look up and find me Monty Python Live at the Hollywood Bowl.,,object_name,0.8050548434257507
Please look up and find me Monty Python Live at the Hollywood Bowl.,object_name,,0.0
Please look up and find me Monty Python Live at the Hollywood Bowl.,object_type,,0.0
"Can you find me, Hey Man?",,object_name,0.42551854252815247
"Can you find me, Hey Man?",object_name,,0.0
"Can you find me, Hey Man?",object_type,,0.0
Please look up the TV series Parables for Wooden Ears.,object_name,object_part_of_series_type,0.20287810266017914
Please look up the TV series Parables for Wooden Ears.,,object_name,0.3826119601726532
Please look up the TV series Parables for Wooden Ears.,object_type,,0.0
Could you locate the Epic Conditions picture?,,object_name,0.3303470015525818
Could you locate the Epic Conditions picture?,,object_type,0.9913397431373596
Could you locate the Epic Conditions picture?,object_type,,0.0
Could you locate the Epic Conditions picture?,object_name,,0.0
Look for the show V-The New Mythology Suite,,object_name,0.3839885890483856
Look for the show V-The New Mythology Suite,object_name,,0.0
Please help me find the Late Night Heartbroken Blues television show.,object_type,album,0.4848216474056244
Please help me find the Late Night Heartbroken Blues television show.,,object_name,0.49588513374328613
Please help me find the Late Night Heartbroken Blues television show.,object_name,,0.0
Need a creative work called Hit by Love,,playlist,0.7091110944747925
Need a creative work called Hit by Love,object_type,,0.0
Need a creative work called Hit by Love,object_name,,0.0
"Search for the TV show, A Lawless Street.",,object_name,0.3907128870487213
"Search for the TV show, A Lawless Street.",,object_name,0.41603192687034607
"Search for the TV show, A Lawless Street.",object_type,,0.0
"Search for the TV show, A Lawless Street.",object_name,,0.0
Please find me the Journal of the British Astronomical Association movie.,,artist,0.21434925496578217
Please find me the Journal of the British Astronomical Association movie.,,object_name,0.6807012557983398
Please find me the Journal of the British Astronomical Association movie.,,object_type,0.4876003861427307
Please find me the Journal of the British Astronomical Association movie.,object_name,,0.0
Find Four Songs,,rating_value,0.48922792077064514
Find Four Songs,object_type,,0.0
Find Four Songs,object_name,,0.0
"Please find me the work, Serious Awesomeness!.",,object_name,0.5612080693244934
"Please find me the work, Serious Awesomeness!.",,object_name,0.2544422745704651
"Please find me the work, Serious Awesomeness!.",object_type,,0.0
"Please find me the work, Serious Awesomeness!.",object_name,,0.0
Looking for the picture with the name of Who Made Stevie Crye?,,object_type,0.9975472092628479
Looking for the picture with the name of Who Made Stevie Crye?,,object_type,0.35637038946151733
Looking for the picture with the name of Who Made Stevie Crye?,object_type,,0.0
Looking for the picture with the name of Who Made Stevie Crye?,object_name,,0.0
Can you find me the ALMOST HUMAN painting?,,city,0.15441812574863434
Can you find me the ALMOST HUMAN painting?,,object_type,0.9866414070129395
Can you find me the ALMOST HUMAN painting?,object_type,,0.0
Can you find me the ALMOST HUMAN painting?,object_name,,0.0
"Please help me find, Bend It Like Beckham the Musical.",,object_name,0.45392346382141113
"Please help me find, Bend It Like Beckham the Musical.",,object_name,0.9542959928512573
"Please help me find, Bend It Like Beckham the Musical.",object_name,,0.0
"Please help me find, Bend It Like Beckham the Musical.",object_type,,0.0
Look for the television show Meet the Prince,,object_name,0.6381025910377502
Look for the television show Meet the Prince,,object_name,0.7642021179199219
Look for the television show Meet the Prince,object_name,,0.0
Look for the television show Meet the Prince,object_type,,0.0
Find me the soundtrack A Honeymoon Adventure,,object_type,0.381943941116333
Find me the soundtrack A Honeymoon Adventure,object_type,,0.0
Find me the soundtrack A Honeymoon Adventure,object_name,,0.0
"Please fine me the TV series, Now We Are Married.",object_type,object_part_of_series_type,0.9782060384750366
"Please fine me the TV series, Now We Are Married.",,timeRange,0.7848954200744629
"Please fine me the TV series, Now We Are Married.",,object_name,0.19084830582141876
"Please fine me the TV series, Now We Are Married.",object_name,,0.0
Please get me The Sacred and Profane Love Machine game.,,object_name,0.3165295422077179
Please get me The Sacred and Profane Love Machine game.,,object_type,0.41
Please get me The Sacred and Profane Love Machine game.,object_name,,0.0
Find the TV show The Daydreamer,,object_name,0.57
Find the TV show The Daydreamer,object_name,,0.0
Can you find me Cracks the Safe?,,playlist,0.2050447314977646
Can you find me Cracks the Safe?,object_type,,0.0
Can you find me Cracks the Safe?,object_name,,0.0
Please get me The Henderson Kids saga.,,object_name,0.5474599599838257
Please get me The Henderson Kids saga.,,object_part_of_series_type,0.775856077671051
Please get me The Henderson Kids saga.,object_name,,0.0
Please get me The Henderson Kids saga.,object_type,,0.0
Search for Appalachian Journey,,artist,0.2048242837190628
Search for Appalachian Journey,,artist,0.09451893717050552
Search for Appalachian Journey,object_name,,0.0
Search for Appalachian Journey,object_type,,0.0
Please get me the Dead Soul saga.,,object_name,0.6804530024528503
Please get me the Dead Soul saga.,,object_part_of_series_type,0.7624631524085999
Please get me the Dead Soul saga.,object_name,,0.0
"Can you search the book, Paris - When It Sizzles?",object_type,object_type,0.9719906449317932
"Can you search the book, Paris - When It Sizzles?",object_name,playlist,0.9644906520843506
"Can you search the book, Paris - When It Sizzles?",,object_name,0.330603688955307
"Can you search the book, Paris - When It Sizzles?",,object_name,0.15499818325042725
Look for the album Slave to the Grind,,object_name,0.24169853329658508
Look for the album Slave to the Grind,,object_name,0.2251918464899063
Look for the album Slave to the Grind,object_type,,0.0
Look for the album Slave to the Grind,object_name,,0.0
Find me the novel with the name To Lose My Life...,,object_type,0.9981829524040222
Find me the novel with the name To Lose My Life...,,object_type,0.6693535447120667
Find me the novel with the name To Lose My Life...,,object_name,0.39190417528152466
Find me the novel with the name To Lose My Life...,,playlist_owner,0.6031339168548584
Find me the novel with the name To Lose My Life...,object_name,,0.0
Can you search the Daring Youth saga?,,object_name,0.19911637902259827
Can you search the Daring Youth saga?,,object_part_of_series_type,0.7085416316986084
Can you search the Daring Youth saga?,object_name,,0.0
Looking for a painting with the title With You,,object_type,0.9972217082977295
Looking for a painting with the title With You,object_name,,0.0
Could you find the TV series The Approach,,object_part_of_series_type,0.979735255241394
Could you find the TV series The Approach,,object_name,0.3546394407749176
Could you find the TV series The Approach,object_type,,0.0
Could you find the TV series The Approach,object_name,,0.0
Please search the Live from Leeds album.,,object_name,0.8855772018432617
Please search the Live from Leeds album.,object_name,,0.0
Please search the Live from Leeds album.,object_type,,0.0
Please search the Woodsmen of the West.,object_name,object_name,0.45570918917655945
Please search the Woodsmen of the West.,,object_name,0.5756452083587646
Please search the Woodsmen of the West.,object_type,,0.0
Looking for a song with the title of Live at the Kings Center,,music_item,0.9968786239624023
Looking for a song with the title of Live at the Kings Center,,object_name,0.496625691652298
Looking for a song with the title of Live at the Kings Center,,rating_value,0.24368616938591003
Looking for a song with the title of Live at the Kings Center,,object_name,0.5141688585281372
